OBJECTID,PlatformName_1,DateTime_1,Speed_km_hr_1,Distance_1_sec_1,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformTypeName
22,RedTower2,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,158.138355411194993,-104.782828870589825,41.128802784590867,0.000000000000000,Foot
23,Red6,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,246.539047973883868,-104.787623677171595,41.129416874865399,0.000000000000000,Foot
24,RedTower7,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,189.970774841079390,-104.793295241506897,41.127926616959037,0.000000000000000,Foot
25,Red5,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,273.144369190336761,-104.792707726962377,41.125596582685887,0.000000000000000,Foot
26,Red4,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,81.525816306373713,-104.789120780409149,41.127812371960673,0.000000000000000,Foot
27,Devils 1,8/15/2019 12:24:49,60.000000000000000,16.666666666666668,78.952533760060547,-104.813338166694393,41.117674847265967,0.000000000000000,Vehicle
28,Horizon 1,8/15/2019 12:24:49,800.000000000000000,222.222222222222229,283.254317839697535,-104.282451290231847,40.976019490017684,0.000000000000000,Aircraft
29,Bold Venture 1,8/15/2019 12:24:49,60.000000000000000,16.666666666666668,103.428743949658241,-104.787740984426193,41.129876871103676,0.000000000000000,Vehicle
30,RedTower6,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,166.562238250787175,-104.790787572001832,41.129578493850367,0.000000000000000,Foot
31,RedTower1,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,47.016835235998954,-104.789921886055282,41.124152479158823,0.000000000000000,Foot
32,Red3,8/15/2019 12:24:49,30.000000000000000,8.333333333333334,229.513924693910582,-104.789514457932057,41.125992690505960,0.000000000000000,Vehicle
33,Red1,8/15/2019 12:24:49,30.000000000000000,8.333333333333334,163.365692308521375,-104.792931697265402,41.127600476389773,0.000000000000000,Vehicle
34,RedTower5,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,143.461143690281858,-104.789015822374083,41.129665858443559,0.000000000000000,Foot
35,RedTower4,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,141.989174971203255,-104.786418619904723,41.129483649586057,0.000000000000000,Foot
36,Red2,8/15/2019 12:24:49,40.000000000000000,11.111111111111111,79.405908902393364,-104.785218563591130,41.127036821813455,0.000000000000000,Vehicle
37,West Side 1,8/15/2019 12:24:49,800.000000000000000,222.222222222222229,275.385230827918178,-104.796483336207956,41.155039189120984,0.000000000000000,Aircraft
38,Goblins 1,8/15/2019 12:24:49,60.000000000000000,16.666666666666668,181.306123803684301,-104.732182228568647,41.173073980595589,0.000000000000000,Vehicle
39,RedTower3,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,288.076107269173690,-104.784454917932877,41.129282731806924,0.000000000000000,Foot
40,RedTower8,8/15/2019 12:24:49,15.000000000000000,4.166666666666667,221.943614025331925,-104.795380724372180,41.125469227707548,0.000000000000000,Foot
41,Badger,8/15/2019 12:24:50,60.000000000000000,16.666666666666668,71.583950305212426,-104.837603044518673,41.123891457224069,0.000000000000000,Vehicle
42,Horizon 1,8/15/2019 12:24:50,800.000000000000000,222.222222222222229,283.254323749207629,-104.284394378430491,40.976365010042443,0.000000000000000,Aircraft
43,Red4,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,91.701790272750543,-104.789083382405437,41.127811535614917,0.000000000000000,Foot
44,Bold Venture 1,8/15/2019 12:24:50,60.000000000000000,16.666666666666668,103.428743949658241,-104.787595376465191,41.129850627178577,0.000000000000000,Vehicle
45,West Side 1,8/15/2019 12:24:50,800.000000000000000,222.222222222222229,275.385233247656970,-104.798470780805218,41.155180252234473,0.000000000000000,Aircraft
46,Red6,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,247.383731562503527,-104.787657790913556,41.129405272542684,0.000000000000000,Foot
47,Red3,8/15/2019 12:24:50,30.000000000000000,8.333333333333334,229.514001212698162,-104.789571392622008,41.125956079054980,0.000000000000000,Vehicle
48,Goblins 1,8/15/2019 12:24:50,60.000000000000000,16.666666666666668,181.306467496001119,-104.732185627815497,41.172961312000105,0.000000000000000,Vehicle
49,RedTower3,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,189.895098819125309,-104.784492156035455,41.129282193201554,0.000000000000000,Foot
50,RedTower4,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,98.274799714507552,-104.786431209874266,41.129457341223031,0.000000000000000,Foot
51,Devils 1,8/15/2019 12:24:50,60.000000000000000,16.666666666666668,78.961166627674430,-104.813191235506480,41.117696509662231,0.000000000000000,Vehicle
52,Red2,8/15/2019 12:24:50,40.000000000000000,11.111111111111111,84.692153999065411,-104.785119664731539,41.127046956872924,0.000000000000000,Vehicle
53,Red1,8/15/2019 12:24:50,30.000000000000000,8.333333333333334,160.543562401901113,-104.792913209818124,41.127545839672550,0.000000000000000,Vehicle
54,RedTower5,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,122.515138517748312,-104.789011467313628,41.129638052080885,0.000000000000000,Foot
55,RedTower7,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,178.789502236591659,-104.793312573713280,41.127901893372517,0.000000000000000,Foot
56,Red5,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,273.144369190336761,-104.792745099813104,41.125598128895057,0.000000000000000,Foot
57,RedTower6,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,158.966447251690113,-104.790787001567978,41.129550454010804,0.000000000000000,Foot
58,RedTower2,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,134.794646627446070,-104.782830770538865,41.128774684198390,0.000000000000000,Foot
59,RedTower1,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,47.016835235998954,-104.789896176106780,41.124170529261818,0.000000000000000,Foot
60,RedTower8,8/15/2019 12:24:50,15.000000000000000,4.166666666666667,198.442392153079481,-104.795413434936634,41.125455713744145,0.000000000000000,Foot
61,Badger,8/15/2019 12:24:51,60.000000000000000,16.666666666666668,71.224426072285269,-104.837460950789648,41.123926987114672,0.000000000000000,Vehicle
62,Red3,8/15/2019 12:24:51,30.000000000000000,8.333333333333334,229.513848161082677,-104.789628329108623,41.125919467583564,0.000000000000000,Vehicle
63,West Side 1,8/15/2019 12:24:51,800.000000000000000,222.222222222222229,275.385258917395674,-104.800458225402465,41.155321315044397,0.000000000000000,Aircraft
64,RedTower8,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,182.932217035801386,-104.795438297768385,41.125434872014473,0.000000000000000,Foot
65,Horizon 1,8/15/2019 12:24:51,800.000000000000000,222.222222222222229,283.254317839587429,-104.286337458544267,40.976710554707694,0.000000000000000,Aircraft
66,RedTower7,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,166.435484042082408,-104.793319042523180,41.127874183023835,0.000000000000000,Foot
67,RedTower6,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,138.257444001773933,-104.790778309413469,41.129523052905050,0.000000000000000,Foot
68,RedTower2,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,106.694151894160186,-104.782817003768741,41.128748839053216,0.000000000000000,Foot
69,Red6,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,248.235360326985585,-104.787692125642479,41.129394047782405,0.000000000000000,Foot
70,Red1,8/15/2019 12:24:51,30.000000000000000,8.333333333333334,156.050359043471644,-104.792891783064405,41.127491814609137,0.000000000000000,Vehicle
71,Devils 1,8/15/2019 12:24:51,60.000000000000000,16.666666666666668,78.961569847676898,-104.813044290843749,41.117718123324742,0.000000000000000,Vehicle
72,Red5,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,273.144369190336761,-104.792782502308427,41.125599185866022,0.000000000000000,Foot
73,Red4,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,91.701790272750543,-104.789046310492267,41.127807753112599,0.000000000000000,Foot
74,RedTower1,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,247.757752613827591,-104.789908164201208,41.124194093726793,0.000000000000000,Foot
75,RedTower3,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,171.951407144261168,-104.784521757510774,41.129266445757722,0.000000000000000,Foot
76,Goblins 1,8/15/2019 12:24:51,60.000000000000000,16.666666666666668,181.149667359018537,-104.732189040537193,41.172848643887036,0.000000000000000,Vehicle
77,Red2,8/15/2019 12:24:51,40.000000000000000,11.111111111111111,84.692153999065411,-104.785020294253400,41.127053910261729,0.000000000000000,Vehicle
78,RedTower4,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,70.924612346293273,-104.786410684136555,41.129437560380097,0.000000000000000,Foot
79,Bold Venture 1,8/15/2019 12:24:51,60.000000000000000,16.666666666666668,103.428743949658241,-104.787449632857701,41.129824812905788,0.000000000000000,Vehicle
80,RedTower5,8/15/2019 12:24:51,15.000000000000000,4.166666666666667,102.721484693670561,-104.788989400955288,41.129615620230545,0.000000000000000,Foot
81,Badger,8/15/2019 12:24:52,60.000000000000000,16.666666666666668,71.315644353623597,-104.837319202914202,41.123963298568569,0.000000000000000,Vehicle
82,West Side 1,8/15/2019 12:24:52,800.000000000000000,222.222222222222229,275.383727480499715,-104.802445670898024,41.155462378227149,0.000000000000000,Aircraft
83,Red6,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,249.091139054881580,-104.787726676866797,41.129383205997783,0.000000000000000,Foot
84,Devils 1,8/15/2019 12:24:52,60.000000000000000,16.666666666666668,78.961569847676898,-104.812897341689421,41.117739720061074,0.000000000000000,Vehicle
85,RedTower5,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,80.018543588317499,-104.788957963311759,41.129600525821161,0.000000000000000,Foot
86,Red3,8/15/2019 12:24:52,30.000000000000000,8.333333333333334,229.513924685595754,-104.789685263798560,41.125882856768406,0.000000000000000,Vehicle
87,RedTower2,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,79.213434808789700,-104.782790578756661,41.128729080325968,0.000000000000000,Foot
88,RedTower7,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,149.452875952315765,-104.793318252000660,41.127846034867787,0.000000000000000,Foot
89,Red1,8/15/2019 12:24:52,30.000000000000000,8.333333333333334,152.374242103622350,-104.792866852858566,41.127438659007979,0.000000000000000,Vehicle
90,RedTower4,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,70.924612346293273,-104.786373796379181,41.129433519495656,0.000000000000000,Foot
91,Goblins 1,8/15/2019 12:24:52,60.000000000000000,16.666666666666668,181.120094756341956,-104.732192455055511,41.172735975580245,0.000000000000000,Vehicle
92,Red4,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,118.900085493991213,-104.789010048864682,41.127800828899908,0.000000000000000,Foot
93,RedTower3,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,149.499327648970535,-104.784528122115404,41.129238970779539,0.000000000000000,Foot
94,Horizon 1,8/15/2019 12:24:52,800.000000000000000,222.222222222222229,283.240565682247848,-104.288280537759718,40.977056098919270,0.000000000000000,Aircraft
95,Red2,8/15/2019 12:24:52,40.000000000000000,11.111111111111111,84.692153999065411,-104.784920568040135,41.127056857128800,0.000000000000000,Vehicle
96,Bold Venture 1,8/15/2019 12:24:52,60.000000000000000,16.666666666666668,102.524147300711036,-104.787303712280959,41.129799578498726,0.000000000000000,Vehicle
97,RedTower8,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,173.041675235150137,-104.795450059485930,41.125408309626472,0.000000000000000,Foot
98,Red5,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,269.118511452629605,-104.792819924566814,41.125599750215407,0.000000000000000,Foot
99,RedTower6,8/15/2019 12:24:52,15.000000000000000,4.166666666666667,123.516278952238224,-104.790764909158355,41.129496801395383,0.000000000000000,Foot
100,Badger,8/15/2019 12:24:53,60.000000000000000,16.666666666666668,71.315644353623597,-104.837177375088174,41.123999430001611,0.000000000000000,Vehicle
101,RedTower2,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,79.213434808789700,-104.782755357384858,41.128721127032300,0.000000000000000,Foot
102,RedTower5,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,80.018543588317499,-104.788921645988268,41.129594350834502,0.000000000000000,Foot
103,Red3,8/15/2019 12:24:53,30.000000000000000,8.333333333333334,229.514001229328102,-104.789742200285161,41.125846244579463,0.000000000000000,Vehicle
104,RedTower4,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,70.924612346293273,-104.786339619754770,41.129442419319993,0.000000000000000,Foot
105,Red2,8/15/2019 12:24:53,40.000000000000000,11.111111111111111,92.609141846726644,-104.784820759181329,41.127056741419430,0.000000000000000,Vehicle
106,Red4,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,118.900085493991213,-104.788975137413644,41.127790711549906,0.000000000000000,Foot
107,Red1,8/15/2019 12:24:53,30.000000000000000,8.333333333333334,152.374242103622350,-104.792836471640570,41.127387137496491,0.000000000000000,Vehicle
108,Bold Venture 1,8/15/2019 12:24:53,60.000000000000000,16.666666666666668,102.729009345736145,-104.787157557242423,41.129775124241995,0.000000000000000,Vehicle
109,West Side 1,8/15/2019 12:24:53,800.000000000000000,222.222222222222229,275.378834815660639,-104.804433115495300,41.155603441106329,0.000000000000000,Aircraft
110,Devils 1,8/15/2019 12:24:53,60.000000000000000,16.666666666666668,78.944444081190056,-104.812750392535079,41.117761316113587,0.000000000000000,Vehicle
111,RedTower3,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,124.410312398068896,-104.784522894785212,41.129211127697317,0.000000000000000,Foot
112,RedTower6,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,114.782155794992505,-104.790740111005704,41.129475868926527,0.000000000000000,Foot
113,Goblins 1,8/15/2019 12:24:53,60.000000000000000,16.666666666666668,181.267607328524235,-104.732195459041094,41.172623300317696,0.000000000000000,Vehicle
114,Red6,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,249.950753078811232,-104.787761438298219,41.129372752602222,0.000000000000000,Foot
115,RedTower8,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,153.660612599930658,-104.795451971113124,41.125380190186554,0.000000000000000,Foot
116,RedTower7,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,138.265044987903138,-104.793309502353608,41.127818713572168,0.000000000000000,Foot
117,Red5,8/15/2019 12:24:53,15.000000000000000,4.166666666666667,268.095062329019470,-104.792857354011758,41.125599816529842,0.000000000000000,Foot
118,Horizon 1,8/15/2019 12:24:53,800.000000000000000,222.222222222222229,283.240283699018050,-104.290223617873508,40.977401640642626,0.000000000000000,Aircraft
119,Badger,8/15/2019 12:24:54,60.000000000000000,16.666666666666668,71.315644353623597,-104.837035514024279,41.124035487655149,0.000000000000000,Vehicle
120,Red3,8/15/2019 12:24:54,30.000000000000000,8.333333333333334,229.514371088942170,-104.789799135873437,41.125809633046771,0.000000000000000,Vehicle
121,Red4,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,118.900085493991213,-104.788942395407915,41.127777096566277,0.000000000000000,Foot
122,Devils 1,8/15/2019 12:24:54,60.000000000000000,16.666666666666668,78.926848997417949,-104.812603443380738,41.117782912159001,0.000000000000000,Vehicle
123,Red6,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,250.816643812901475,-104.787796402750217,41.129362690979036,0.000000000000000,Foot
124,RedTower6,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,108.710350688218611,-104.790708951841680,41.129460324520643,0.000000000000000,Foot
125,Goblins 1,8/15/2019 12:24:54,60.000000000000000,16.666666666666668,181.306811180654279,-104.732198385771099,41.172510623508998,0.000000000000000,Vehicle
126,RedTower7,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,129.935082504686903,-104.793290528914667,41.127794496759812,0.000000000000000,Foot
127,Red5,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,267.067073118358167,-104.792894778965120,41.125599382779313,0.000000000000000,Foot
128,Horizon 1,8/15/2019 12:24:54,800.000000000000000,222.222222222222229,283.240277795658585,-104.292166808480758,40.977746829248140,0.000000000000000,Aircraft
129,RedTower2,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,79.213434808789700,-104.782718842430739,41.128726367653456,0.000000000000000,Foot
130,RedTower8,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,121.691599238579784,-104.795447443575029,41.125352242611427,0.000000000000000,Foot
131,RedTower3,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,112.857356763070271,-104.784504156706390,41.129187165815864,0.000000000000000,Foot
132,West Side 1,8/15/2019 12:24:54,800.000000000000000,222.222222222222229,275.363610490024712,-104.806420566380780,41.155744463099914,0.000000000000000,Aircraft
133,RedTower4,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,2.261379763445944,-104.786326200634875,41.129468325089370,0.000000000000000,Foot
134,Red1,8/15/2019 12:24:54,30.000000000000000,8.333333333333334,148.306106029963587,-104.792801764108404,41.127337184442538,0.000000000000000,Vehicle
135,RedTower5,8/15/2019 12:24:54,15.000000000000000,4.166666666666667,80.018543588317499,-104.788885229849456,41.129599175930942,0.000000000000000,Foot
136,Red2,8/15/2019 12:24:54,40.000000000000000,11.111111111111111,92.609141846726644,-104.784720993441937,41.127054509108419,0.000000000000000,Vehicle
137,Bold Venture 1,8/15/2019 12:24:54,60.000000000000000,16.666666666666668,102.757756885044984,-104.787011489341054,41.129750370226766,0.000000000000000,Vehicle
138,RedTower7,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,119.652365934268005,-104.793265637336631,41.127773479165889,0.000000000000000,Foot
139,Red5,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,266.034992091739014,-104.792932186850365,41.125598445580330,0.000000000000000,Foot
140,Red4,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,118.900085493991213,-104.788912049224464,41.127760613236511,0.000000000000000,Foot
141,RedTower6,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,103.880121756424003,-104.790674990814324,41.129448513801002,0.000000000000000,Foot
142,Goblins 1,8/15/2019 12:24:55,60.000000000000000,16.666666666666668,181.302679097639839,-104.732201697880811,41.172397952592270,0.000000000000000,Vehicle
143,RedTower8,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,106.837195147218139,-104.795431106708378,41.125327385425457,0.000000000000000,Foot
144,Red1,8/15/2019 12:24:55,30.000000000000000,8.333333333333334,147.825966726401560,-104.792764119066419,41.127288447986182,0.000000000000000,Vehicle
145,RedTower3,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,106.329079888865124,-104.784473382023791,41.129171286404194,0.000000000000000,Foot
146,Devils 1,8/15/2019 12:24:55,60.000000000000000,16.666666666666668,78.939522760014881,-104.812456502311278,41.117804540681689,0.000000000000000,Vehicle
147,Red2,8/15/2019 12:24:55,40.000000000000000,11.111111111111111,92.609141846726644,-104.784621284296762,41.127051087223848,0.000000000000000,Vehicle
148,Red3,8/15/2019 12:24:55,30.000000000000000,8.333333333333334,229.513478274100692,-104.789856070563417,41.125773022170328,0.000000000000000,Vehicle
149,Red6,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,251.683765792459099,-104.787831564832842,41.129353025864894,0.000000000000000,Foot
150,West Side 1,8/15/2019 12:24:55,800.000000000000000,222.222222222222229,275.318394743962699,-104.808408032537727,41.155885357633409,0.000000000000000,Aircraft
151,Horizon 1,8/15/2019 12:24:55,800.000000000000000,222.222222222222229,283.236337426555792,-104.294109999986347,40.978092007230664,0.000000000000000,Aircraft
152,Badger,8/15/2019 12:24:55,60.000000000000000,16.666666666666668,71.126356005003004,-104.836893652960384,41.124071546642220,0.000000000000000,Vehicle
153,RedTower2,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,79.213434808789700,-104.782702080658240,41.128749616518853,0.000000000000000,Foot
154,RedTower5,8/15/2019 12:24:55,15.000000000000000,4.166666666666667,80.018543588317499,-104.788857154621610,41.129617511429622,0.000000000000000,Foot
155,Bold Venture 1,8/15/2019 12:24:55,60.000000000000000,16.666666666666668,102.523705776923364,-104.786865466355721,41.129725466665768,0.000000000000000,Vehicle
156,Red6,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,252.554011114213324,-104.787866914664548,41.129343761996473,0.000000000000000,Foot
157,Red4,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,139.319192988544302,-104.788883864401456,41.127742072868863,0.000000000000000,Foot
158,Red3,8/15/2019 12:24:56,30.000000000000000,8.333333333333334,229.513924685595754,-104.789913007050018,41.125736410596780,0.000000000000000,Vehicle
159,RedTower7,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,112.466549205920714,-104.793236964725295,41.127755398927818,0.000000000000000,Foot
160,Red5,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,265.000297251330835,-104.792969567785988,41.125597003579621,0.000000000000000,Foot
161,Goblins 1,8/15/2019 12:24:56,60.000000000000000,16.666666666666668,181.300968474039365,-104.732205112399143,41.172285283510320,0.000000000000000,Vehicle
162,RedTower8,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,98.616348936164414,-104.795399447179534,41.125312660850710,0.000000000000000,Foot
163,Bold Venture 1,8/15/2019 12:24:56,60.000000000000000,16.666666666666668,101.754852798841270,-104.786719322995381,41.129700967723458,0.000000000000000,Vehicle
164,Horizon 1,8/15/2019 12:24:56,800.000000000000000,222.222222222222229,283.231834573490573,-104.296053192390261,40.978437184085145,0.000000000000000,Aircraft
165,Badger,8/15/2019 12:24:56,60.000000000000000,16.666666666666668,71.125910724989609,-104.836751970662363,41.124108000798401,0.000000000000000,Vehicle
166,RedTower3,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,98.731606712567299,-104.784438919733262,41.129160345116517,0.000000000000000,Foot
167,RedTower6,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,103.880121756424003,-104.790639552048816,41.129439472560058,0.000000000000000,Foot
168,Devils 1,8/15/2019 12:24:56,60.000000000000000,16.666666666666668,78.961569847676898,-104.812309571123379,41.117826204388692,0.000000000000000,Vehicle
169,RedTower5,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,49.071933132628978,-104.788842328730979,41.129643017914482,0.000000000000000,Foot
170,RedTower2,8/15/2019 12:24:56,15.000000000000000,4.166666666666667,28.505793858682374,-104.782711971173001,41.128776645792790,0.000000000000000,Foot
171,Red1,8/15/2019 12:24:56,30.000000000000000,8.333333333333334,148.348759196932889,-104.792724790570745,41.127240470030635,0.000000000000000,Vehicle
172,Red2,8/15/2019 12:24:56,40.000000000000000,11.111111111111111,92.609141846726644,-104.784521591321365,41.127047387230640,0.000000000000000,Vehicle
173,West Side 1,8/15/2019 12:24:56,800.000000000000000,222.222222222222229,275.271993306238187,-104.810395547204010,41.156025854838354,0.000000000000000,Aircraft
174,Badger,8/15/2019 12:24:57,60.000000000000000,16.666666666666668,68.791500686303038,-104.836610301839173,41.124144484032129,0.000000000000000,Vehicle
175,Red3,8/15/2019 12:24:57,30.000000000000000,8.333333333333334,239.221392056042617,-104.789969941739969,41.125699799002803,0.000000000000000,Vehicle
176,Red2,8/15/2019 12:24:57,40.000000000000000,11.111111111111111,91.164446737481896,-104.784421863311451,41.127044315857148,0.000000000000000,Vehicle
177,RedTower8,8/15/2019 12:24:57,15.000000000000000,4.166666666666667,98.616348936164414,-104.795363668848665,41.125304504138619,0.000000000000000,Foot
178,RedTower6,8/15/2019 12:24:57,15.000000000000000,4.166666666666667,95.308367121597755,-104.790603223945467,41.129432710912781,0.000000000000000,Foot
179,RedTower7,8/15/2019 12:24:57,15.000000000000000,4.166666666666667,106.783878209592984,-104.793204470656192,41.127741464555264,0.000000000000000,Foot
180,West Side 1,8/15/2019 12:24:57,800.000000000000000,222.222222222222229,275.259432349990448,-104.812383209194977,41.156165169460230,0.000000000000000,Aircraft
181,Horizon 1,8/15/2019 12:24:57,800.000000000000000,222.222222222222229,283.231828669982178,-104.297996415337067,40.978782258083008,0.000000000000000,Aircraft
182,Bold Venture 1,8/15/2019 12:24:57,60.000000000000000,16.666666666666668,98.422345945173092,-104.786572888578988,41.129677645441824,0.000000000000000,Vehicle
183,Red4,8/15/2019 12:24:57,15.000000000000000,4.166666666666667,143.696837688282102,-104.788857636121705,41.127721966713864,0.000000000000000,Foot
184,Goblins 1,8/15/2019 12:24:57,60.000000000000000,16.666666666666668,181.177858184937179,-104.732208516137590,41.172172613558395,0.000000000000000,Vehicle
185,Devils 1,8/15/2019 12:24:57,60.000000000000000,16.666666666666668,78.938847971367551,-104.812162632748880,41.117847843048487,0.000000000000000,Vehicle
